* begin:	01/07/2023 01:51:54
* script file:	D:\data\Cycle 193\exp_CRG-3033\rawdata\sc\beta_alpi8off_gamma_chicoarse.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.4000000	120.0	1105	20550	743780	20660	3771014037	21655	0.0000000	0.0000000
0	-1.2000000	120.0	898	20443	743468	20541	3771014161	21341	0.0000000	0.0000000
0	-1.0000000	120.0	494	20554	742890	20517	3771014284	21048	0.0000000	0.0000000
0	-0.8000000	120.0	246	20462	743670	20523	3771014407	20708	0.0000000	0.0000000
0	-0.6000000	120.0	73	20526	743999	20580	3771014530	20599	0.0000000	0.0000000
0	-0.4000000	120.0	150	20756	744009	20412	3771014653	20906	0.0000000	0.0000000
0	-0.2000000	120.0	395	20542	743825	20433	3771014777	20937	0.0000000	0.0000000
0	0.0000000	120.0	722	20628	744355	20524	3771014900	21350	0.0000000	0.0000000
0	0.2000000	120.0	1102	20490	744458	20595	3771015023	21592	0.0000000	0.0000000
0	0.4000000	120.0	1237	20807	743374	20427	3771015146	22044	0.0000000	0.0000000
0	0.6000000	120.0	1306	20725	743987	20465	3771015270	22031	0.0000000	0.0000000
0	0.8000000	120.0	1162	20582	743289	20276	3771015393	21744	0.0000000	0.0000000
0	1.0000000	120.0	912	20482	743780	20453	3771015516	21394	0.0000000	0.0000000
0	1.2000000	120.0	554	20559	743577	20607	3771015639	21113	0.0000000	0.0000000
0	1.4000000	120.0	315	20511	742863	20547	3771015763	20826	0.0000000	0.0000000
* end: 01/07/2023 02:22:43
