* begin:	04/07/2023 23:24:41
* script file:	D:\data\Cycle 193\exp_CRG-3033\rawdata\sc\beta_alpi8off_gamma_chi.cfg
*
* no cfg file, sc file created manually
* remarks:	room to enter remarks
*
0	-1.4000000	60.0	786	7356	375934	9520	3771350746	8142	0.0000000	0.0000000
0	-1.2000000	60.0	597	7439	376492	9626	3771350809	8036	0.0000000	0.0000000
0	-1.0000000	60.0	321	7602	375758	9724	3771350872	7923	0.0000000	0.0000000
0	-0.8000000	60.0	128	7548	375652	9614	3771350936	7676	0.0000000	0.0000000
0	-0.6000000	60.0	63	7623	375779	9658	3771350999	7686	0.0000000	0.0000000
0	-0.4000000	60.0	106	7418	375989	9617	3771351062	7524	0.0000000	0.0000000
0	-0.2000000	60.0	276	7378	376478	9519	3771351126	7654	0.0000000	0.0000000
0	0.0000000	60.0	505	7478	378643	9620	3771351189	7983	0.0000000	0.0000000
0	0.2000000	60.0	759	7337	378424	9579	3771351253	8096	0.0000000	0.0000000
0	0.4000000	60.0	904	7640	377909	9610	3771351316	8544	0.0000000	0.0000000
0	0.6000000	60.0	927	7517	378230	9623	3771351379	8444	0.0000000	0.0000000
0	0.8000000	60.0	802	7354	377765	9532	3771351443	8156	0.0000000	0.0000000
0	1.0000000	60.0	607	7619	378900	9554	3771351506	8226	0.0000000	0.0000000
0	1.2000000	60.0	353	7541	377737	9558	3771351569	7894	0.0000000	0.0000000
0	1.4000000	60.0	147	7563	377208	9628	3771351633	7710	0.0000000	0.0000000
* end: 04/07/2023 23:40:33
